method,run_id,sample_id,qa_index,category,memory_update_mode,memory_wrapper_store,judge_mode,judge_runs,question,ground_truth,predicted_answer,exact_match,f1,bleu1,judge_score,judge_reason,judge_scores,judge_labels,judge_cache_key,search_latency_sec,generation_latency_sec,total_latency_sec,prompt_tokens,completion_tokens,total_tokens,num_retrieved_memories,num_speaker_1_memories,num_speaker_2_memories,top_k_per_speaker,max_total_retrieved_memories,retrieval_token_budget,retrieval_budget_strategy,retrieval_token_budget_applied,speaker_1_memory_tokens,speaker_2_memory_tokens,retrieved_memory_tokens,speaker_1_memory_tokens_pre_trim,speaker_2_memory_tokens_pre_trim,retrieved_memory_tokens_pre_trim,num_retrieved_memories_pre_trim,num_retrieved_memories_dropped_by_budget,top1_memory_score,semantic_search_latency_sec,qase_bm25_latency_sec,qase_planner_latency_sec,qase_selector_latency_sec
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,137,4,paper_update_wrapper,json_local,paper_binary,5,What does Melanie do to keep herself busy during her pottery break?,Read a book and paint.,Not specified in memories.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",9087c18601a73c98c900128e6274548a35537f86b30f9b42116c0fbfa6ca16e8,0.5345900435931981,10.875751256942749,11.410341300535947,1171,1031,2202,16,1,15,15,22,,interleave_rank,False,30,639,669,30,639,669,16,0,0.5843531489372253,0.5172369480133057,0.012044429779052734,0.00033740000799298286,0.00497126579284668
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,138,4,paper_update_wrapper,json_local,paper_binary,5,"What painting did Melanie show to Caroline on October 13, 2023?",A painting inspired by sunsets with a pink sky.,Sunset landscape painting,0.0,0.2,0.08786571270524224,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",31e5f7ed8eba35c644688169d3e03f899520169ec39051a5b98217031a7dab90,0.4147086475859396,2.7306859493255615,3.145394596911501,1569,219,1788,22,9,13,15,22,,interleave_rank,False,428,623,1051,428,623,1051,22,0,0.5481752157211304,0.3543362617492676,0.011567354202270508,0.00031259999377653003,0.048492431640625
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,139,4,paper_update_wrapper,json_local,paper_binary,5,"What kind of painting did Caroline share with Melanie on October 13, 2023?",An abstract painting with blue streaks on a wall.,No painting shared.,0.0,0.2,0.08786571270524224,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f5af555760d07935426e862ba8ce3471064eede86e9ab0153319694fbe411e75,0.5282269754388835,5.506921052932739,6.035148028371623,1556,530,2086,22,11,11,15,22,,interleave_rank,False,524,512,1036,524,512,1036,22,0,0.5875851511955261,0.4623076915740967,0.014106273651123047,0.00034130000858567655,0.051471710205078125
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,140,4,paper_update_wrapper,json_local,paper_binary,5,What was the poetry reading that Caroline attended about?,It was a transgender poetry reading where transgender people shared their stories.,Transgender people sharing stories,0.0,0.39999999999999997,0.13033045758783385,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",0f5552e754806a489982dc9038152b7d0be1ebb16fa9ce0c2f83d1e96423c545,0.43620874248153996,1.8308637142181396,2.2670724566996796,925,77,1002,10,8,2,15,22,,interleave_rank,False,385,54,439,385,54,439,10,0,0.638526439666748,0.4200558662414551,0.0150299072265625,0.000267999988864176,0.0008549690246582031
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,141,4,paper_update_wrapper,json_local,paper_binary,5,What did the posters at the poetry reading say?,"""Trans Lives Matter""",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f1cba44d4a30070e9901a42ce0aed010757bf1fb60faa9f9c663d1c276431c94,0.49664850150293205,1.6545891761779785,2.1512376776809106,617,107,724,3,2,1,15,22,,interleave_rank,False,117,26,143,117,26,143,3,0,0.4515528976917267,0.4891841411590576,0.00640869140625,0.00024290000146720558,0.0008127689361572266
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,142,4,paper_update_wrapper,json_local,paper_binary,5,What does Caroline's drawing symbolize for her?,Freedom and being true to herself.,"Freedom, authenticity, embracing womanhood.",0.0,0.2,0.15163266492815836,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",45d76f43f551785c16428aa5738d27356a022b9a62821f483c8faaac5c9eccf8,0.66342393711966,1.960336685180664,2.623760622300324,980,128,1108,10,9,1,15,22,,interleave_rank,False,444,52,496,444,52,496,10,0,0.5786091685295105,0.653428316116333,0.00897526741027832,0.0002505000011296943,0.0007698535919189453
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,143,4,paper_update_wrapper,json_local,paper_binary,5,How do Melanie and Caroline describe their journey through life together?,An ongoing adventure of learning and growing.,Supportive and valued companionship.,0.0,0.2,0.15163266492815836,0.2,,"[0.0, 0.0, 0.0, 0.0, 1.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'CORRECT']",29bd2e8f4c9eeb9108c43377f08675c7b161fc37bea5b702792d2cae02fd82c6,0.4564803220855538,1.7560930252075195,2.2125733472930733,1336,70,1406,20,8,12,15,22,,interleave_rank,False,325,499,824,325,499,824,20,0,0.5810069441795349,0.41390347480773926,0.014528036117553711,0.0003614999877754599,0.02768731117248535
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,144,4,paper_update_wrapper,json_local,paper_binary,5,What happened to Melanie's son on their road trip?,He got into an accident,"Car accident, he was okay.",0.0,0.4444444444444445,0.4,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2fa6979a7d72f20898292c6e05b582756eef6f4b16ac383539eb44cca0b900cf,0.38754145888378844,2.4782779216766357,2.865819380560424,601,216,817,2,0,2,15,22,,interleave_rank,False,0,128,128,0,128,128,2,0,0.7213429808616638,0.3750476837158203,0.010895013809204102,0.0003597000031732023,0.0012390613555908203
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,145,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie's son handle the accident?,He was scared but reassured by his family,He was okay.,0.0,0.36363636363636365,0.12591706855837456,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",7d2ee0324ce1a940926a8d15cb488fac56c08887eb03783f97477395234f33c3,0.44425386283546686,1.7893431186676025,2.2335969815030694,578,95,673,2,0,2,15,22,,interleave_rank,False,0,107,107,0,107,107,2,0,0.7102800011634827,0.4287302494049072,0.014035224914550781,0.00022929999977350235,0.0012590885162353516
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,146,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie feel about her family after the accident?,They are important and mean the world to her,Reinforced cherishing family.,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3b740f1c0f7fa43e4a5639b4e29c07461e29697bba90402d4ad3eb8a337aac3f,0.41641220256860834,2.345004081726074,2.7614162842946826,1193,205,1398,16,3,13,15,22,,interleave_rank,False,124,569,693,124,569,693,16,0,0.41499707102775574,0.400693416595459,0.012172222137451172,0.0003147999959765002,0.0032317638397216797
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,147,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie's children handle the accident?,They were scared but resilient,No information available,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",5797fd7b53b208789a83c83d780f7285302cf201cc61384be212d4de6a1af2d8,0.5589589304436231,2.9858217239379883,3.5447806543816114,1195,156,1351,2,0,2,15,22,,interleave_rank,False,0,107,107,0,107,107,2,0,0.748075008392334,0.5435454845428467,0.013772010803222656,0.00025669999013189226,0.001384735107421875
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,148,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie feel after the accident?,Grateful and thankful for her family,Reinforced importance of cherishing family.,0.0,0.1818181818181818,0.1637461506155964,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",0881ad905210a48e51b5523b212b02649ee12eaca09b5002506c92caf209c950,0.40613885353377555,2.7385976314544678,3.1447364849882433,1278,215,1493,16,4,12,15,22,,interleave_rank,False,172,608,780,172,608,780,16,0,0.4018535614013672,0.39046287536621094,0.009370088577270508,0.00022860000899527222,0.006077289581298828
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,149,4,paper_update_wrapper,json_local,paper_binary,5,What was Melanie's reaction to her children enjoying the Grand Canyon?,She was happy and thankful,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",ee5d279f539e0531c4b0b456a147be12a639e417e4d7f2656062f6a9e6d845b9,0.3806394405401079,1.5414683818817139,1.9221078224218218,986,79,1065,10,0,10,15,22,,interleave_rank,False,0,495,495,0,495,495,10,0,0.6381949782371521,0.3668491840362549,0.012094736099243164,0.00031459999445360154,0.00138092041015625
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,150,4,paper_update_wrapper,json_local,paper_binary,5,What do Melanie's family give her?,Strength and motivation,Love and motivation,0.0,0.6666666666666666,0.6666666666666666,0.2,,"[0.0, 1.0, 0.0, 0.0, 0.0]","['WRONG', 'CORRECT', 'WRONG', 'WRONG', 'WRONG']",565cf363bc3596f698144db3086789239e33cc0ddb1d92edc39d071dd6e9b0b9,0.38137044054747093,1.4135351181030273,1.7949055586504983,855,92,947,10,1,9,15,22,,interleave_rank,False,49,321,370,49,321,370,10,0,0.47693192958831787,0.3640313148498535,0.011314153671264648,0.0002344999957131222,0.0057904720306396484
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,151,4,paper_update_wrapper,json_local,paper_binary,5,How did Melanie feel about her family supporting her?,She appreciated them a lot,She felt supported.,0.0,0.28571428571428575,0.23884377019126307,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",25ce57b2f7b3f4921e7e90b4edde13c1a27d1c14e77b226ed0dcd8c86894e3ae,0.3879015275888378,3.6721768379211426,4.06007836550998,841,271,1112,10,1,9,15,22,,interleave_rank,False,33,321,354,33,321,354,10,0,0.5793712735176086,0.36743712425231934,0.013663530349731445,0.0002899000101024285,0.00651097297668457
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-26,152,4,paper_update_wrapper,json_local,paper_binary,5,What did Melanie do after the road trip to relax?,Went on a nature walk or hike,She went hiking.,0.0,0.2222222222222222,0.12262648039048077,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",5c8aec80a29732cf160e3c92d421bc47b0e8c73ccc85ac2838c2dbc71934181f,0.37097988137975335,1.5857751369476318,1.9567550183273852,637,64,701,3,0,3,15,22,,interleave_rank,False,0,162,162,0,162,162,3,0,0.631942868232727,0.35463643074035645,0.010723114013671875,0.00027379998937249184,0.005346536636352539
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,1,2,paper_update_wrapper,json_local,paper_binary,5,When Jon has lost his job as a banker?,"19 January, 2023",February 2023,0.0,0.4,0.3032653298563167,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",50d905667a99b0276ac9e9f8d0cdf1a9457317126ff40a6c6f058e1f9d05a554,0.5370206226798473,1.9079174995422363,2.4449381222220836,617,165,782,3,3,0,15,22,,interleave_rank,False,143,0,143,143,0,143,3,0,0.5600096583366394,0.5233080387115479,0.009073495864868164,0.0003466000052867457,0.004292488098144531
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,2,2,paper_update_wrapper,json_local,paper_binary,5,When Gina has lost her job at Door Dash?,"January, 2023",January 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",2bbe7be0cb142ca182787a4394c24059a68dc8a319a6fc26539b502ae26ff25d,0.4202651622472331,1.1772849559783936,1.5975501182256266,590,70,660,3,0,3,15,22,,interleave_rank,False,0,115,115,0,115,115,3,0,0.8551907539367676,0.407198429107666,0.00880289077758789,0.00022980000358074903,0.0040340423583984375
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,3,4,paper_update_wrapper,json_local,paper_binary,5,How do Jon and Gina both like to destress?,by dancing,Dancing,0.0,0.6666666666666666,0.36787944117144233,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",d4ce3dc8dd7f8a71d9f90021d4ece245a263efad1ad36bec5a2920269f34b2b2,0.5275111955852481,1.4603872299194336,1.9878984255046817,1296,72,1368,20,10,10,15,22,,interleave_rank,False,391,394,785,391,394,785,20,0,0.6290268898010254,0.49532365798950195,0.008044958114624023,0.0002496999950380996,0.023892879486083984
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,4,1,paper_update_wrapper,json_local,paper_binary,5,What do Jon and Gina both have in common?,They lost their jobs and decided to start their own businesses.,Mutual support pact.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",d557a8bd6ff12abf3f8d9ceecb9fafa22198fc9a4df7c6c1bddcf20171cc7c6f,0.43278909867512994,3.9631218910217285,4.3959109896968585,1330,327,1657,20,11,9,15,22,,interleave_rank,False,457,362,819,457,362,819,20,0,0.7005782127380371,0.3988828659057617,0.008635759353637695,0.0002339000056963414,0.02503657341003418
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,5,4,paper_update_wrapper,json_local,paper_binary,5,Why did Jon decide to start his dance studio?,He lost his job and decided to start his own business to share his passion.,Passionate about dancing since childhood.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",77864e9b1ca855c1a9df2108135412fd5c90299b923b4ef16d51abacafb3fc44,0.5101105218200246,2.0787055492401123,2.588816071060137,610,169,779,4,4,0,15,22,,interleave_rank,False,133,0,133,133,0,133,4,0,0.8346399664878845,0.4987812042236328,0.009609222412109375,0.00024189999385271221,0.0014781951904296875
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,6,1,paper_update_wrapper,json_local,paper_binary,5,What Jon thinks the ideal dance studio should look like?,"By the water, with natural light and Marley flooring",Overlooking the ocean.,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e80dd825bf84c028e6ca870a4632b1af460a664b536314e868b9c3ef13f43f57,0.45109650303493254,1.2015528678894043,1.6526493709243368,544,50,594,2,2,0,15,22,,interleave_rank,False,71,0,71,71,0,71,2,0,0.7543465495109558,0.43557238578796387,0.009645462036132812,0.0002936999953817576,0.0055849552154541016
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,7,2,paper_update_wrapper,json_local,paper_binary,5,When is Jon's group performing at a festival?,"February, 2023",February 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",0738806cb7ce3a6d60327d11ebc7856963db38060f87be01446da73e3071b7c1,0.42781644413480535,2.799104690551758,3.226921134686563,1261,283,1544,16,14,2,15,22,,interleave_rank,False,645,113,758,645,113,758,16,0,0.6814243197441101,0.4146459102630615,0.009876489639282227,0.0002523000002838671,0.0030417442321777344
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,8,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina launch an ad campaign for her store?,"29 January, 2023","January 29, 2023",0.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",03f5dc87ffb055245f991718f7b1eb56eb7f531c3818fcad1d1ddb0a8756acc8,0.5970544419978978,2.747939348220825,3.344993790218723,1317,170,1487,3,0,3,15,22,,interleave_rank,False,0,164,164,0,164,164,3,0,0.8685756921768188,0.5815274715423584,0.010406017303466797,0.0002502999996067956,0.00487065315246582
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,9,2,paper_update_wrapper,json_local,paper_binary,5,When was Jon in Paris?,28 January 2023,28 January 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",202a2a7ce69ef46fc2588039e2a3ea66d4e57a28cef25b1e41d9aaa7f5de2dce,0.4236890503234463,1.4830491542816162,1.9067382046050625,630,72,702,3,3,0,15,22,,interleave_rank,False,160,0,160,160,0,160,3,0,0.6630864143371582,0.41238927841186523,0.00838160514831543,0.00017229998775292188,0.0027458667755126953
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,10,1,paper_update_wrapper,json_local,paper_binary,5,Which city have both Jean and John visited?,Rome,Rome,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",8834fe16154fd15f11f18efc63b081ac433316c78b0fe2913798ef0a0b269d84,0.4183469910058193,1.9582891464233398,2.376636137429159,1331,144,1475,20,18,2,15,22,,interleave_rank,False,758,62,820,758,62,820,20,0,0.4874875545501709,0.39252281188964844,0.0054476261138916016,0.00022159999934956431,0.020154953002929688
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,11,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina team up with a local artist for some cool designs?,"February, 2023",February 2023.,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",b5ce681d58451f2c01212be3b7f75c854a9d08da7a2c82803d891765329cf306,0.3951455371279735,1.7725005149841309,2.1676460521121044,647,96,743,3,0,3,15,22,,interleave_rank,False,0,168,168,0,168,168,3,0,0.715392529964447,0.38067126274108887,0.01019144058227539,0.00028670000028796494,0.003996133804321289
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,12,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina get her tattoo?,A few years ago,2020 or 2021,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1e5854103dc54c419a806fa10ded209d7bb263003a07dbf283df5750b5cf5489,0.3560497101425426,8.204300165176392,8.560349875318934,622,853,1475,3,0,3,15,22,,interleave_rank,False,0,151,151,0,151,151,3,0,0.7073168158531189,0.3425178527832031,0.009762763977050781,0.00018899999849963933,0.0035800933837890625
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,13,2,paper_update_wrapper,json_local,paper_binary,5,When did Jon start to go to the gym?,"March, 2023",Around 9 March 2023,0.0,0.6666666666666666,0.5,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",58ca4689faadf1ce52b10d8a07fa4e0bd7f80e41f836a8e07d27f44fc87c2dc1,0.44319891373743303,1.2024354934692383,1.6456344072066713,596,74,670,3,3,0,15,22,,interleave_rank,False,121,0,121,121,0,121,3,0,0.7097758054733276,0.43270039558410645,0.0054454803466796875,0.00022529999841935933,0.004827737808227539
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,14,2,paper_update_wrapper,json_local,paper_binary,5,When did Gina open her online clothing store?,"16 March, 2023","March 16, 2023.",0.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6f12854477e1346148cb952aad5b6a14c013a99d5c014b5136e092dedbaa38d2,0.5286086103587877,1.525019884109497,2.0536284944682848,1237,106,1343,16,1,15,15,22,,interleave_rank,False,53,682,735,53,682,735,16,0,0.5312429666519165,0.5140595436096191,0.010360002517700195,0.00023370000417344272,0.003955364227294922
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,15,2,paper_update_wrapper,json_local,paper_binary,5,When did Jon start expanding his studio's social media presence?,"April, 2023",April 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3640e8e3772fe040d73f7ccbaa3b965bb10479775da6e2a15791192591991523,0.3942106684844475,3.0531163215637207,3.4473269900481682,604,259,863,3,2,1,15,22,,interleave_rank,False,90,37,127,90,37,127,3,0,0.6698651313781738,0.38355088233947754,0.0075261592864990234,0.00029429999995045364,0.002839326858520508
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,16,2,paper_update_wrapper,json_local,paper_binary,5,When did Jon host a dance competition?,"May, 2023",May 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",bc2bca3056a06f0cf039e3738c44bdd2dfff3f1b47caa2bb5fa3393583d5354d,0.5437191786040785,1.9421288967132568,2.4858480753173353,645,150,795,3,3,0,15,22,,interleave_rank,False,172,0,172,172,0,172,3,0,0.7262251973152161,0.5317752361297607,0.006340980529785156,0.00031149999995250255,0.005291461944580078
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,17,2,paper_update_wrapper,json_local,paper_binary,5,When did Jon go to a fair to get more exposure for his dance studio?,"24 April, 2023",24 April 2023,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",0b8422232122802efec82701db40d56442a54f9b49533e6c07a57e6acd648264,0.533696916711051,1.234050989151001,1.767747905862052,638,80,718,3,3,0,15,22,,interleave_rank,False,157,0,157,157,0,157,3,0,0.7871125340461731,0.5217232704162598,0.006267547607421875,0.0004050999996252358,0.005300998687744141
mem0_qase_clean_bm25_profile_v1,20260629_092418,conv-30,18,1,paper_update_wrapper,json_local,paper_binary,5,Why did Gina decide to start her own clothing store?,She always loved fashion trends and finding unique pieces and she lost her job so decided it was time to start her own business.,She lost her job.,0.0,0.2857142857142857,0.006737946999085467,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",c543c49c26b1e95a75079918bb640a531a2c4108e9ab1148f8ade2e6953f08bb,0.3824252106132917,1.2477717399597168,1.6301969505730085,1375,54,1429,20,1,19,15,22,,interleave_rank,False,37,827,864,37,827,864,20,0,0.3768545985221863,0.3455996513366699,0.008723735809326172,0.0004827000084333122,0.027619123458862305
